epoch,train_loss,valid_loss,valid_micro_ap,valid_mrr,valid_hit_rate_at_5,valid_recall_at_5,maximum_gradient_norm
19,0.4323685103758222,0.6979288127687242,0.18426534172800763,0.47232292594472725,0.6666666666666666,0.2643460742235252,1.4302446842193604
20,0.40898586801021775,0.6904334757063124,0.18867334780647024,0.47464614508766156,0.7222222222222222,0.2781725255499765,1.2518303394317627
21,0.401037495088026,0.6846823162502713,0.1916796526628604,0.4452802843182357,0.6944444444444444,0.2796155269929779,1.1889104843139648
22,0.38502978176050795,0.6824510428640578,0.19125288143950056,0.45993101397513164,0.7222222222222222,0.28694847182592276,1.5433117151260376
23,0.37454859628153675,0.6876018246014913,0.19001010385052866,0.459901773318654,0.6666666666666666,0.2774787748562258,1.2385140657424927
24,0.3637646901814235,0.6877178947130839,0.19259881150505362,0.48077315418417105,0.6944444444444444,0.3087287748562258,1.3338228464126587
25,0.3477038782456018,0.6912200020419227,0.1907044699859131,0.47003840818332143,0.6666666666666666,0.2844232193006702,1.2496528625488281
26,0.3447514460610516,0.6845984790060256,0.19272753298051204,0.4780066479952157,0.75,0.33208736071481165,1.4439913034439087
27,0.32809331306832373,0.6862463421291776,0.1952552907453306,0.4818413634240994,0.6944444444444444,0.3063081399355909,1.1201164722442627
28,0.31938230784642213,0.6927531295352511,0.1971209159628712,0.47331553295270745,0.6666666666666666,0.27797480660225754,1.017877221107483
29,0.31126243651257773,0.6952711674902174,0.19687849698417753,0.4827691329112094,0.7222222222222222,0.3295621081895591,0.9029797315597534
30,0.3016320184476114,0.6984397735860612,0.1995669256840127,0.46982406557834416,0.7222222222222222,0.33187692300437394,1.1976733207702637
31,0.29243381691805886,0.70634792248408,0.19602870219190646,0.4969515404272697,0.6944444444444444,0.29781607644352737,0.8984699845314026
32,0.28168911697892096,0.7093330721060435,0.19883512267068051,0.4876369245934227,0.6944444444444444,0.29781607644352737,0.9020441770553589
33,0.27300014420051794,0.7126107414563497,0.200471130474937,0.5127050693407813,0.7222222222222222,0.32906607644352737,0.9066148400306702
34,0.27103377008713736,0.713661316368315,0.20004258477377,0.4994610633942197,0.7222222222222222,0.33070006337163194,0.9425005316734314
35,0.2577312052938979,0.7225188480483161,0.2034378579686435,0.5212335248604946,0.75,0.33390614378359473,0.8729069828987122
36,0.2504600575893601,0.7288023630777994,0.2052637646731554,0.5126433038288586,0.75,0.34471422459167556,0.745976448059082
37,0.24885686043369976,0.7284186912907494,0.20653475495312898,0.5205395095100978,0.75,0.3389528291243977,0.9404144883155823
38,0.24214645462229073,0.7270698977841271,0.20567860181360467,0.5033432590381339,0.7222222222222222,0.3207599762256625,1.032167911529541
39,0.23487065232902593,0.7419826322131686,0.20528198156380448,0.5199507463562488,0.75,0.3106790196005882,0.9860964417457581
40,0.23184729879991167,0.7519262830416361,0.20557164451849477,0.5233122296876557,0.75,0.3053880143095829,0.6817072033882141
41,0.22780004023127473,0.7567448417345682,0.20610731829479562,0.5399059486899042,0.75,0.33132755679324305,1.1200164556503296
42,0.22242323347943366,0.7651348114013672,0.20781545764783177,0.5500402015806052,0.75,0.3141512418228104,0.8255603313446045
43,0.2191723262988074,0.772411972284317,0.20736445354413716,0.5476491317008558,0.75,0.32225309367466226,1.0118108987808228
44,0.21015205919053515,0.7833532161182828,0.2058951884325056,0.5551791133312873,0.7777777777777778,0.3574518954175817,0.8887643814086914
45,0.2065297261827943,0.7880774736404419,0.20916402374843213,0.5621626176134664,0.7777777777777778,0.3574518954175817,0.9394309520721436
46,0.20017026580138014,0.7891532977422079,0.2098368016043718,0.5737066728933167,0.7777777777777778,0.3543654756644953,0.730347752571106
47,0.19647684452161623,0.7986615796883901,0.21068903544245304,0.5714704874002505,0.7777777777777778,0.3543654756644952,0.6940892338752747
48,0.1926313663665959,0.8091264234648811,0.21310538736592644,0.5848323527689965,0.8333333333333334,0.4099210312200508,0.842605710029602
49,0.18862695681910985,0.8211731579568651,0.21302540085617938,0.5838671782473809,0.8055555555555556,0.3856154756644952,0.988124430179596
50,0.18743719617066357,0.8186689217885336,0.21155088225995428,0.5616753343979664,0.8055555555555556,0.3837966925957122,0.7143964171409607
51,0.18186005855226792,0.8200220333205329,0.2133457329125612,0.5420055785384831,0.8333333333333334,0.409535228750915,0.8821051716804504
52,0.1808851438795211,0.8309708038965861,0.21608995675805803,0.5452242222381112,0.8333333333333334,0.38736642533211163,0.9146393537521362
53,0.17614180831550863,0.8401821123229133,0.21942220406655188,0.5740602187659226,0.8611111111111112,0.41514420310988936,0.7358637452125549
54,0.17285386503087302,0.8489069607522752,0.22006331295160447,0.5917426102090899,0.8611111111111112,0.412057783356803,0.5653217434883118
55,0.17105028386405438,0.8577663964695401,0.2196468620582845,0.5777065383378687,0.8333333333333334,0.38483556113458073,0.5767959356307983
56,0.16626847565518638,0.8735840055677626,0.21976542817907438,0.588283495330064,0.8611111111111112,0.412057783356803,0.6691387891769409
57,0.16366826652446922,0.8818537327978346,0.21859160623680862,0.576184028199215,0.8611111111111112,0.412057783356803,0.6220172047615051
58,0.1606408630664638,0.8941978481080797,0.21871132370383195,0.5766544797794798,0.8611111111111112,0.412057783356803,0.717043399810791
59,0.15931150136310931,0.8962802820735507,0.22037470536618634,0.5747848216598217,0.8611111111111112,0.4085855611345808,0.5796335339546204
60,0.155509917033201,0.9056074950430129,0.22439715338263677,0.5915378027599789,0.8611111111111112,0.4259466722456918,0.5737121105194092
61,0.15325097688016176,0.9110144707891676,0.22505146178914526,0.5804219282470369,0.8333333333333334,0.38824825954727915,0.5961242914199829
62,0.15042898868549767,0.9186473886171976,0.22573439387128882,0.5794456939608809,0.8611111111111112,0.412057783356803,0.6728726029396057
63,0.14954513104664796,0.9250419934590658,0.22078036153849082,0.5923192818344688,0.8611111111111112,0.41979677638991364,0.5971845984458923
64,0.14338252387639416,0.9363551139831543,0.2236825989735818,0.5960785398950499,0.8611111111111112,0.4141945354935551,0.5208228826522827
65,0.14302465982864357,0.9394732779926724,0.22533905399073959,0.6071554624223272,0.8611111111111112,0.41979677638991364,0.6591494083404541
66,0.14016641211302983,0.9496659636497498,0.22887111097996757,0.6131739809408456,0.8333333333333334,0.4297174113105486,0.7499532103538513
67,0.13887784806634648,0.9566896690262688,0.2281081397378588,0.6131435887985843,0.8333333333333334,0.41186026845340573,0.6084476113319397
68,0.1338172620431536,0.9681993391778734,0.22805696363033995,0.614125218854462,0.8611111111111112,0.4158285224216597,0.6384560465812683
69,0.13660301535115765,0.9923376970820956,0.22780637919098168,0.611831342310178,0.8611111111111112,0.4179652745584118,0.7314563393592834
70,0.13243878550956703,0.9929830498165555,0.22776933432701252,0.611792174118563,0.8611111111111112,0.4195992614865164,0.5448485016822815
71,0.13031601061710732,0.9899254507488675,0.22933533975150028,0.6117512336454055,0.8611111111111112,0.42356751545477034,0.5775952935218811
72,0.12900341650998662,1.0057959821489122,0.22962392143436203,0.6117998336940054,0.8611111111111112,0.4240635472008021,0.5640381574630737
73,0.1286491226254171,1.0125507050090365,0.23314041545106667,0.6294124056078485,0.8611111111111112,0.42356751545477034,0.5892871618270874
74,0.12824935573718452,1.0151990784539118,0.2336008661069039,0.6340054855298757,0.8611111111111112,0.43745640434365923,0.6742737293243408
75,0.12529159332975487,1.0297396646605597,0.23109648899654048,0.6154846920090822,0.8611111111111112,0.4275357694230243,0.6053483486175537
76,0.12030921549121769,1.0466164019372728,0.23258168419935807,0.6187357671145626,0.8611111111111112,0.4275357694230243,0.7476629614830017
77,0.11973116977538677,1.0628581643104553,0.23389226929158438,0.6187226966073118,0.8611111111111112,0.4414246583119132,0.6080107688903809
78,0.11846620361239923,1.054370767540402,0.23536268381267492,0.6409243076845268,0.8611111111111112,0.444202436089691,1.0695630311965942
79,0.11720092508489686,1.053300182024638,0.2372580210240896,0.612231786431046,0.8333333333333334,0.440234182121437,0.6524279713630676
80,0.11696390540613605,1.053747038046519,0.23908976391229042,0.6121635602669675,0.8333333333333334,0.41824344138069625,0.5853925943374634
