epoch,train_loss,train_mae,max_gradient_norm,valid_mae,valid_rmse,valid_r2,valid_spearman,learning_rate,epoch_seconds
16,0.1553863750217707,1.0179877773998052,12.227754592895508,1.07169928277742,1.5262114713977557,0.5986273886255332,0.8171242086194234,0.0003,0.7920351726934314
17,0.14948346452814715,0.9920340111287727,8.880967140197754,1.1197613228965007,1.5710501431275667,0.574697044932144,0.8230428458835876,0.0003,0.7662261305376887
18,0.1494850793268426,0.996738730888465,12.666390419006348,1.0833110831236492,1.441413593866591,0.6419896896210139,0.8463742039847784,0.0003,0.7507111374288797
19,0.1474276969213046,0.9817450343453369,9.484213829040527,1.0068629422507998,1.431087529095159,0.6471007776279163,0.8451615321508732,0.0003,0.7150215087458491
20,0.14399375615925697,0.9704255541723095,10.205416679382324,0.9780646328079244,1.4627483229136327,0.6313132545123008,0.8364425187963144,0.0003,0.7527303975075483
21,0.14415496909196895,0.9701285276240958,6.31131649017334,0.9862358714022709,1.3973505936344606,0.6635433824642333,0.85074404364241,0.0003,0.7576139271259308
22,0.14025944627708398,0.9555682229545237,7.571432590484619,0.9518960306369182,1.3336942654696269,0.6934997206451667,0.8635431760138853,0.0003,0.7842203304171562
23,0.13836165771609282,0.9433225265315089,7.38120698928833,0.9766852488879718,1.34551603183703,0.6880420479991192,0.8617939354390447,0.0003,0.7899977173656225
24,0.14133629365377565,0.9629100981940862,8.158764839172363,0.9581648497280568,1.3479168063687672,0.6869278154703671,0.8518143285717552,0.0003,0.735697683878243
25,0.13771997765879762,0.9425186596249838,8.995301246643066,0.9169736372978633,1.3574998314684321,0.6824604129055016,0.8611609335722145,0.0003,0.7056470476090908
26,0.1363869350634978,0.9366270863084987,8.46335220336914,0.9247535134279249,1.3369912430413384,0.6919824709821443,0.8551891389315509,0.0003,0.761797352693975
27,0.13154458251376225,0.9147396715602661,6.014549732208252,0.929285000579234,1.3260745568437873,0.6969919323401463,0.8591028891413438,0.0003,0.8611551830545068
28,0.12977314887383318,0.9077266722601872,8.2927827835083,0.8929271046074575,1.2874465977636254,0.7143877997747878,0.8694125194853509,0.0003,0.7172182751819491
29,0.12757015292261584,0.9004526506888638,6.746572494506836,0.8975081103161682,1.3221446601168483,0.698785234111795,0.8571920941940218,0.0003,0.8935335259884596
30,0.1333377815328694,0.9204894840427227,9.43628215789795,0.9022294382387129,1.3000050303338728,0.708788599721909,0.8646752542118706,0.0003,0.7797118164598942
31,0.1254945672790403,0.8913805437675015,5.114923000335693,0.9220342739758821,1.3100519185521728,0.7042700417276797,0.8677993348335146,0.0003,0.8549391003325582
32,0.1301438681783425,0.9124914912484008,8.57589054107666,0.9315921363961026,1.2755887001988047,0.7196247758358004,0.8719883984883536,0.0003,0.7806332912296057
33,0.12588419436964782,0.896052609805968,7.61748743057251,0.9232588205787188,1.2854907282058843,0.7152549361437679,0.8735088751831004,0.0003,0.7525208778679371
34,0.12410346261630112,0.8857731544763285,9.977395057678223,0.921733429137332,1.2761189103925719,0.7193916463052537,0.8742026291970789,0.0003,0.7862598346546292
35,0.12258506433399981,0.8812911631280838,7.3308258056640625,0.8997375056489246,1.2764542762607007,0.7192441383747137,0.8728980678599734,0.0003,0.7109114350751042
36,0.1204445004002467,0.8791229997225897,8.497783660888672,0.8977852558124684,1.3411087638062211,0.6900823515664729,0.8666448755324838,0.0003,0.8581311525776982
37,0.12937737054293114,0.90831307848852,8.794774055480957,0.8928837875881744,1.2658714832928548,0.7238802064556245,0.8750423087250794,0.0003,0.852889378555119
38,0.12213725440743793,0.8846370261274502,7.598147392272949,0.9478592648116352,1.287890193650004,0.7141909477666897,0.8812740407101488,0.0003,0.7463097749277949
39,0.12026665790815459,0.8773961912210302,7.362764835357666,0.955127505910209,1.2941251910125353,0.7114169033738742,0.8762378411716563,0.00015,0.7222797041758895
40,0.11285903857903053,0.8406698279895449,5.503231048583984,0.8619463667928431,1.2804335979103831,0.7174909078017548,0.8755751161889505,0.00015,0.7502874620258808
41,0.11045565381283545,0.8276864152018811,5.928911209106445,0.8766453334293958,1.283926871432369,0.715947324852795,0.8704068145819037,0.00015,0.7722745249047875
42,0.10975455625407715,0.8275642045548267,7.051761627197266,0.8585693350602949,1.2446032797062638,0.7330805697323995,0.8805817791709096,0.00015,0.7691629761829972
43,0.11121341310102346,0.8263886465645437,6.191408634185791,0.8667555683172654,1.2430438031649367,0.7337490458887943,0.8821697542393478,0.00015,0.7809835374355316
44,0.10961840845241336,0.8192066418691177,5.185420989990234,0.8630753445074996,1.2589560394489887,0.7268888454623582,0.8824780224895239,0.00015,0.7634994108229876
45,0.10882161379995231,0.8273796930102881,5.439908504486084,0.8577594013814278,1.2622822075232338,0.7254438170561968,0.8848069450675262,0.00015,0.7271019527688622
46,0.10666262072817903,0.8138134331406954,4.838006496429443,0.8752969360658182,1.3113294693164919,0.7036929741361875,0.8739764530756055,0.00015,0.7371437260881066
47,0.11080331506136663,0.8317309744611293,6.745796203613281,0.8417942356208695,1.2289832531917626,0.7397383151072334,0.8822924019618722,0.00015,0.759507566690445
48,0.1064818760973657,0.8113457138887149,5.247115612030029,0.8542576844137892,1.2455812595955986,0.7326609269443889,0.8819987756110534,0.00015,0.7577343350276351
49,0.10825792523012986,0.8173282245425212,4.91430139541626,0.8533393318158433,1.2596273120936399,0.7265975232598825,0.8734419364874361,0.00015,0.7108850060030818
50,0.10859786847490586,0.8216936530269663,6.5006513595581055,0.854593754724811,1.2269383850871407,0.7406036776912721,0.882402008584558,0.00015,0.8151682177558541
51,0.10774128202582511,0.817539755676252,6.3995585441589355,0.8848867243208509,1.2742425365584518,0.7202162388611068,0.8697506673205286,0.00015,0.7913584932684898
52,0.10796895726017852,0.8174801162208625,5.46603536605835,0.844136896141636,1.2253253694204442,0.7412852690436617,0.8810902917939647,0.00015,0.7467883992940187
53,0.10706660459700608,0.8149247725099333,6.102165222167969,0.8683759710782705,1.2498702926956358,0.7308166469827482,0.8804672618248883,0.00015,0.7793111866340041
54,0.10513057824860936,0.8094380010413196,6.596752643585205,0.8401661658581734,1.2433202427437404,0.7336306100209616,0.8839478754040019,0.00015,0.8754017977043986
55,0.10538086252467803,0.8053466213694829,6.735133647918701,0.8396838175282497,1.2455215399872137,0.7326865615658065,0.8850575965711148,0.00015,0.7256486462429166
56,0.10521511144183135,0.803082447286803,9.655433654785156,0.8370874371974859,1.2593239386436377,0.7267292019931886,0.8808352591548511,0.00015,0.7393346857279539
57,0.1037191507291084,0.7971708711088472,6.987244606018066,0.8421549682710059,1.2375631886089589,0.7360916857583871,0.8844826567860764,0.00015,0.7968497965484858
58,0.10323556295241185,0.7976847391158572,5.940667629241943,0.8353994293765327,1.218293650487741,0.744246097914715,0.8827728103227002,0.00015,0.8724200977012515
59,0.10199696707786955,0.7928609566807303,7.1441802978515625,0.8293743532253998,1.242793722818581,0.733856165899893,0.8878566005476364,0.00015,0.7228079764172435
60,0.1048846144112925,0.8088458749512837,7.18567419052124,0.8280081222874688,1.2383831348957557,0.7357418655164562,0.8840257187941319,0.00015,0.7343624355271459
61,0.10356357535403334,0.7974519868856714,5.838876247406006,0.831015914924922,1.219347457456772,0.7438034594626064,0.8870517354001464,0.00015,0.7382441898807883
62,0.10326382762470117,0.7938530269680684,5.441425800323486,0.8339953473617637,1.220096848405238,0.743488454310128,0.8903008829977226,0.00015,0.7469019042328
63,0.10235460298794441,0.7971474401526966,6.156639575958252,0.8596814153653041,1.2082565080639271,0.7484428920529096,0.89304231235396,0.00015,0.6960579510778189
64,0.10109686033494691,0.7878410231237797,10.293246269226074,0.8391044704736238,1.2259135047789296,0.7410368520896518,0.8865287253107732,0.00015,0.779020931571722
65,0.09984980632156142,0.7869746887748712,6.465263366699219,0.8883485692192906,1.2356596030229343,0.7369029343478937,0.8894454482323536,0.00015,0.7187421508133411
66,0.10385199672481989,0.8050978076584251,12.402605056762695,0.8397908401906256,1.253256471510538,0.7293561151090269,0.8830320255019095,0.00015,0.708309369161725
67,0.10070867540627812,0.7875272852965627,7.725034236907959,0.8388772562476671,1.2332028922951945,0.7379480617428322,0.8877932425877376,0.00015,0.8305015359073877
68,0.10146652045826361,0.7917350509123716,9.300928115844727,0.8530416105232025,1.262463274249645,0.7253650445685887,0.8791503755350973,0.00015,0.7298531346023083
69,0.10195497970952368,0.7966327568947535,6.742806434631348,0.8328440299444553,1.2501687273889075,0.730688084454947,0.8872570890917899,0.00015,0.7098040012642741
70,0.09945930364375602,0.7831219187992335,6.95134973526001,0.8254661237332948,1.2333086182035002,0.7379031269360603,0.8906377790798929,0.00015,0.7622392997145653
71,0.09843554661944914,0.7772078193295422,6.325875282287598,0.8357741282854296,1.25402204264692,0.7290253600943652,0.8830258810796968,0.00015,0.7524424893781543
72,0.09663377296325644,0.7722926730929423,6.417886734008789,0.8425867903263992,1.2433814946023183,0.7336043641326764,0.8849230933032828,0.00015,0.755756163969636
73,0.09586847827559448,0.7682814359187125,6.567485332489014,0.8279318371333193,1.2055684559093804,0.7495609434595017,0.8882969347581064,0.00015,0.7378778262063861
74,0.0952477848187682,0.7652840219798553,9.339180946350098,0.8331664295737036,1.2428989810459485,0.7338110819668133,0.8891085100238799,0.00015,0.7675223276019096
75,0.09556912957359241,0.7699572096026596,4.794512748718262,0.8199518669522027,1.2261127067028248,0.7409526860400082,0.8921144805276505,0.00015,0.759440466761589
76,0.0958920676840297,0.7670343771999216,7.266366004943848,0.8220146605365064,1.2018782750475931,0.7510917582355547,0.8932022960171389,0.00015,0.737757827155292
77,0.09431402275598462,0.7605739837043647,7.108334541320801,0.8331877930135045,1.2201501725786916,0.743466032212937,0.8878970658708089,0.00015,0.743981696665287
78,0.09780641014037418,0.7745294349773068,6.655811786651611,0.8271213870971474,1.2271675349381654,0.7405067760374197,0.8917233137309695,0.00015,0.8514254111796618
79,0.09445918674881773,0.7589069855714847,8.514800071716309,0.8232536744981263,1.193292743819919,0.7546351731382857,0.8877624964045002,0.00015,0.7908173212781549
80,0.0952633469870259,0.7697582304938421,5.658914089202881,0.8388666304742435,1.2231119297438464,0.7422191144449342,0.8863949923524841,0.00015,0.7640212113037705
81,0.09511268838297286,0.7622037363912395,5.660956382751465,0.820755443831503,1.2124045357876791,0.7467127014916553,0.8901316556200296,0.00015,0.7685286710038781
82,0.09426474089809178,0.7652319043473736,6.187093734741211,0.8426032748366533,1.2395463935520927,0.735245177649696,0.8927037372377077,0.00015,0.7418159656226635
83,0.09577604242025389,0.7675827380206842,8.474200248718262,0.8206360077523198,1.2092219465616485,0.7480407258859132,0.8923977076996408,0.00015,0.7730050962418318
84,0.08942518591232365,0.7395669269316045,6.92128849029541,0.8655686752725713,1.2686687694359273,0.722658535092138,0.8824549071851953,0.00015,0.8284685220569372
85,0.09337941090254534,0.7634453848580252,6.076571464538574,0.8343649701132823,1.2220800480045542,0.7426538860737926,0.8881768507220295,0.00015,0.7779811238870025
86,0.091072995946208,0.7489598654007932,4.718917369842529,0.8233169745693488,1.2048070591413913,0.7498771814510199,0.8929933916799462,7.5e-05,0.783122943714261
87,0.08997122482459319,0.7451313782175121,6.33877420425415,0.8287629040558958,1.2197551026035143,0.7436321305552391,0.8933048194028564,7.5e-05,0.7152581354603171
88,0.08939623535148673,0.7327164443283889,10.643921852111816,0.8208166750912854,1.2016856848627664,0.7511715224588078,0.8930629361883607,7.5e-05,0.7867467748001218
89,0.08599125852633983,0.7298627526310294,6.966352939605713,0.8085423247952543,1.212769041538582,0.7465603784793627,0.8937717112384248,7.5e-05,0.7436847342178226
90,0.08719840648136404,0.7294722823812734,7.0478925704956055,0.8136951807623932,1.2140593267495574,0.746020814325444,0.8927426799959245,7.5e-05,0.7055388931185007
91,0.0856023072501052,0.7188475876662644,6.664451599121094,0.8189038066223759,1.1900562769504213,0.7559643326954311,0.8939872835675976,7.5e-05,0.7012191517278552
92,0.0845942713795915,0.7190129383566589,8.752225875854492,0.802879401498723,1.1968406312272555,0.7531739710900995,0.8947744496497324,7.5e-05,0.7037490233778954
93,0.08672655010134656,0.7261859965877276,7.976962089538574,0.8125583296336394,1.2101083638042136,0.7476711942123566,0.8919061599406581,7.5e-05,0.7519251443445683
94,0.08521764406776006,0.7186776299617231,6.521246910095215,0.7947345085973918,1.1819968908160225,0.7592584927003881,0.8984978371137503,7.5e-05,0.7396337110549212
95,0.08801802630850077,0.7328613351144253,4.963339328765869,0.8133029953482933,1.1937288800619499,0.7544557837134325,0.8940572493390435,7.5e-05,0.7582531087100506
96,0.0841797423625518,0.7138946646781286,6.566117286682129,0.7948050575185888,1.1740896951804116,0.7624686923111036,0.8994126458943511,7.5e-05,0.7642898401245475
97,0.08543612835291563,0.7224596298222142,5.875319957733154,0.7968333177531867,1.1841009262966251,0.7584006571090609,0.8995241542187207,7.5e-05,0.7474906425923109
98,0.0852751977573211,0.71711890130271,5.3097028732299805,0.7996570462581456,1.1850713006179652,0.7580045120574528,0.897640988108205,7.5e-05,0.8111650254577398
99,0.08407420195764981,0.7156985943890082,4.774020195007324,0.8003593234718684,1.196670542534656,0.7532441213378578,0.8966988513929633,7.5e-05,0.7700369348749518
100,0.08513042704230764,0.7228991423573291,5.252399444580078,0.8028727050526189,1.1985299504056641,0.7524766982788584,0.8948942207475576,7.5e-05,0.7791834305971861
101,0.08499376774004869,0.7184830345330728,4.764712333679199,0.8036209388644909,1.2011989617181262,0.7513730494531956,0.8919086032662393,7.5e-05,0.7411788236349821
102,0.08292070293952086,0.7085119433639181,4.530928611755371,0.8033684148969179,1.1965191293411463,0.7533065607989935,0.8959319480626313,7.5e-05,0.7096924260258675
103,0.08384212965640031,0.719084048660239,6.516373634338379,0.809844283661381,1.198700581244903,0.7524062150754516,0.8925043233548047,7.5e-05,0.831423768773675
104,0.08361352238704917,0.7102040105994983,4.292167663574219,0.8137905983418856,1.2206449377463315,0.7432579433924162,0.8926620683058747,7.5e-05,0.7449326794594526
105,0.08480775280357807,0.7202925153765609,6.908034801483154,0.8049190032994608,1.1962351897104617,0.7534236299392577,0.8938008144958403,3.75e-05,0.7387101575732231
106,0.08286381753909701,0.70892433692895,5.556320667266846,0.8047423416655883,1.1916605382669112,0.7553059422172328,0.8948988185326413,3.75e-05,0.76544439047575
107,0.07878975859010523,0.6913474154206152,4.428489685058594,0.8015510459788036,1.1950033819895738,0.7539311861382603,0.8963205932991682,3.75e-05,0.7706910613924265
108,0.08110800548223313,0.699767619192242,5.205887317657471,0.7957299458419064,1.184734602539451,0.7581420022505604,0.8954927332082155,3.75e-05,0.7764414381235838
109,0.08054107063066779,0.7002724195120501,6.319040298461914,0.7910852154217627,1.19847634985412,0.7524988372146713,0.8965887633268133,3.75e-05,0.7347610676661134
110,0.0795310277874682,0.7006480809169958,7.342936992645264,0.7951912889343307,1.1865775035867676,0.7573889778615885,0.8957435893252764,3.75e-05,0.8447857489809394
111,0.07781994426844285,0.6890195709499356,9.393893241882324,0.7827992302566502,1.169285603437534,0.7644085570425234,0.900167573318509,3.75e-05,0.7872924460098147
112,0.07954749875805148,0.6980436856378773,6.807811737060547,0.7951446387907947,1.179847919274315,0.7601330742866204,0.8974308801623517,3.75e-05,0.7799851261079311
113,0.07828500978659328,0.6922587687669564,3.6939845085144043,0.7951388120265758,1.2043046992731465,0.7500857218462232,0.8948736751477195,3.75e-05,0.7280418071895838
114,0.07907874087037584,0.6920951719854679,4.138060569763184,0.7851811784272501,1.1751693239699654,0.7620316498160384,0.8984968621907352,3.75e-05,0.7913311589509249
115,0.07901074816871434,0.6921286180235751,4.495116233825684,0.8012799346622348,1.1840844173959024,0.7584073938857554,0.8957793064122826,3.75e-05,0.738833243958652
116,0.08003939229610005,0.6979363509996416,5.3906779289245605,0.8027392384021433,1.1848160298427648,0.7581087551059552,0.8965840331447769,3.75e-05,0.7338917274028063
117,0.07686575653813747,0.6894399007889523,5.752750396728516,0.7882829537548524,1.1814016075082643,0.7595009185727186,0.898447375820651,3.75e-05,0.7435679798945785
118,0.0795752848633169,0.6931271710028595,4.4194722175598145,0.7906125711877966,1.1740424776998084,0.7624877971621797,0.8985536544653898,3.75e-05,0.7615167526528239
119,0.0807319630717023,0.7042689723406076,5.1055378913879395,0.7874451520313435,1.1730766775815102,0.7628784047712341,0.9000315715578945,3.75e-05,0.7760686278343201
120,0.08043946346042492,0.6949301183718581,4.4179205894470215,0.7882314014574373,1.1795651191605987,0.7602480488745813,0.8967325283632893,3.75e-05,0.7319402415305376
121,0.07857334632570478,0.6938612244718231,7.509836673736572,0.7909647482743317,1.1783026006424384,0.7607609994257019,0.8984523948687659,3.75e-05,0.723271974362433
122,0.07874164946383676,0.6930112492004098,4.674643516540527,0.7914955166056175,1.1744707291082939,0.7623144925527937,0.8986578508671459,1.875e-05,0.7620267625898123
123,0.07804152385496732,0.6928390499653394,5.314695358276367,0.7879499350271251,1.1732544078864986,0.7628065477702476,0.8986067035171098,1.875e-05,0.758239989168942
124,0.07757969168402765,0.6856957967186466,5.138741493225098,0.7886680536593467,1.1870174504327036,0.757209038934921,0.897044497710097,1.875e-05,0.7191044306382537
125,0.07576456897636898,0.6795724278495607,4.838602542877197,0.7926593603898637,1.184917834619958,0.7580671845301924,0.897045093496384,1.875e-05,0.7678920309990644
126,0.07650482513366713,0.6794741434249638,7.570018291473389,0.7867495418343045,1.1715746308116843,0.7634852529140935,0.8983030932324506,1.875e-05,0.7538442816585302
127,0.07622503141149763,0.6797321121910395,5.099997043609619,0.7920003754944,1.1717899320322835,0.7633983159125937,0.8987631545888696,1.875e-05,0.9017187785357237
128,0.07653607120494804,0.6812595156656784,4.440365791320801,0.787521821824513,1.1739595620500591,0.7625213441310142,0.8984658391775058,1.875e-05,0.7151045836508274
129,0.07703033808886475,0.684459729417156,4.11538553237915,0.787430285110005,1.1700414674439594,0.7641038707482987,0.8996901198169434,1.875e-05,0.8448345055803657
130,0.07867638709281155,0.6896478056122709,4.482187747955322,0.7814951870924661,1.1756323747716277,0.7618440800039512,0.8994776467800716,1.875e-05,0.764646515250206
131,0.07508841832588335,0.6767483587562612,4.57666015625,0.7842091943500461,1.1791514140709067,0.760416194248048,0.898633718513499,1.875e-05,0.7316241003572941
132,0.07659314952592368,0.6844648944932276,4.564666271209717,0.7841420492403921,1.1682417371550338,0.7648290123859186,0.8993122649320496,1.875e-05,0.7352886674925685
133,0.07747111617964249,0.6839299642899779,5.167895793914795,0.7838634338019671,1.1681603051974088,0.764861796296733,0.8987369700824561,1.875e-05,0.7382079912349582
134,0.07623644512932723,0.68154373791441,4.424391746520996,0.7881331088637152,1.1758680692507129,0.7617485779346432,0.8973930387060596,1.875e-05,0.7490958804264665
135,0.07520536029156251,0.6799658336579338,3.79842209815979,0.7863569729427738,1.1678107831196807,0.7650024853748019,0.8987044211904485,1.875e-05,0.7649754788726568
136,0.07522322614179994,0.6812127127266531,8.591935157775879,0.785119313787943,1.1713426448887871,0.7635789091920059,0.8985933013346731,1.875e-05,0.7772349575534463
137,0.07644339101621014,0.6836057805482617,5.089902400970459,0.7811393448572561,1.1728612909592555,0.7629654717664938,0.8976924423784496,1.875e-05,0.8519539516419172
138,0.07508593155863016,0.6765507616970828,5.123693943023682,0.782015684981121,1.1719404707523975,0.7633375200282594,0.8986411568150221,1.875e-05,0.7461651312187314
139,0.07633704272136967,0.6793914421424462,5.393685340881348,0.7854854218940063,1.169548295443679,0.7643026890826599,0.8987024626221541,1.875e-05,0.7481947792693973
140,0.0781583281491467,0.6866468554610616,5.0964508056640625,0.7945649040281657,1.1798055523192543,0.7601503006573004,0.8963662582117548,1.875e-05,0.7575936801731586
141,0.07589499570691685,0.6787233420917239,5.211636066436768,0.7899102283657078,1.1712336077405088,0.7636229227550958,0.8978266146538999,1.875e-05,0.7422281913459301
142,0.07509680792173136,0.6759403659046259,8.439484596252441,0.7902215207231,1.1735602148327962,0.7626828834431568,0.8973328703091118,1.875e-05,0.7548270067200065
143,0.0736214617433092,0.6729328325884819,4.663929462432861,0.7874916099439336,1.1716896436432067,0.763438813591736,0.8980728248415307,1.875e-05,0.772464538924396
144,0.07525929639362824,0.6753860755394019,5.3953375816345215,0.7824521067893008,1.1733890033204442,0.7627521231089978,0.8989672926357659,1.875e-05,0.744602732360363
145,0.07451601191019896,0.6730268583780983,3.683009386062622,0.7819109993566805,1.1759375446796156,0.7617204232306111,0.8979419805440271,1.875e-05,0.7155971331521869
146,0.07664588707209384,0.6795172141200998,5.09013557434082,0.7987098589959508,1.1839916720101926,0.7584452386907243,0.896163678838074,1.875e-05,0.7077767420560122
147,0.07465095195632386,0.6721004750371627,4.294802188873291,0.7858227755843165,1.1825515553716266,0.7590324986854021,0.8973701701415063,1.875e-05,0.735853067599237
148,0.07596428857648609,0.6727243156444026,5.3986287117004395,0.788442174668421,1.1797901840698815,0.7601565492225436,0.8976945246214325,9.375e-06,0.7370803654193878
149,0.07420665494118589,0.6722731356835113,7.909270286560059,0.7840971202853866,1.1804163502298914,0.7599018908796649,0.8984088483074222,9.375e-06,0.7362088775262237
150,0.07284621753048119,0.6647185067068428,4.1633620262146,0.7867661608577434,1.1771234472263803,0.7612395833362147,0.8979380447437068,9.375e-06,0.7788396822288632
151,0.07469406494678278,0.6712459080409703,6.047064304351807,0.7837938961013126,1.1698583071797652,0.764177720123258,0.8991516313201938,9.375e-06,0.8194424519315362
152,0.07496924642468127,0.6753991059031078,3.9293339252471924,0.783222744556692,1.1742994337293686,0.7623838198829261,0.8985848459838315,9.375e-06,0.8275955561548471
153,0.07429861873729571,0.6733464389280095,5.490180492401123,0.7826545472903358,1.1682769010467167,0.7648148549537226,0.8990663342797205,9.375e-06,0.7432215418666601
154,0.07381136256709776,0.6702957786736978,6.0734357833862305,0.783085818219048,1.174603010603812,0.762260948153189,0.8986215798151056,9.375e-06,0.7723762886598706
155,0.07274408846231849,0.6661788313565608,4.384500026702881,0.7858205065581,1.1729717721644368,0.7629208132992513,0.8992333984745579,9.375e-06,0.7811357295140624
156,0.07495272680029226,0.6720721531214634,7.109063148498535,0.7845469076744374,1.178717429702084,0.7605925184952413,0.8982686459525818,9.375e-06,0.7762413052842021
157,0.07416957226039822,0.6728265567389662,4.066047668457031,0.7876194413227903,1.1753606865100577,0.7619541427969103,0.8981733743090448,9.375e-06,0.7913073003292084
158,0.07366184019578279,0.6721892478368428,5.68748140335083,0.7817643580884133,1.1748199079238126,0.7621731402323415,0.8986766753065991,9.375e-06,0.7305512437596917
159,0.07328905402172134,0.6669422988389236,4.493980407714844,0.7803463924145261,1.1744612843195348,0.7623183153477376,0.8998654976348925,9.375e-06,0.8070505503565073
160,0.07260432382610955,0.6665016456077613,4.741128444671631,0.7808250084566465,1.171305987098831,0.7635937068075658,0.8997402621537477,9.375e-06,0.9008554872125387
161,0.07451281142403736,0.6745698712051614,4.244573593139648,0.7863118781731954,1.1826173147524601,0.7590056984766594,0.89739294843541,9.375e-06,0.7718639997765422
162,0.07451405413523465,0.672335456238754,8.700727462768555,0.7887404186800737,1.1842022286427742,0.7583593166681484,0.8973307700119989,9.375e-06,0.7974564647302032
163,0.07507032620665374,0.6740397888236015,5.461423397064209,0.785125474694667,1.1730673168238712,0.7628821890574116,0.8990318301321522,9.375e-06,0.8393789818510413
164,0.07254692498939003,0.6662614288897969,4.980445384979248,0.7866739142274538,1.1794028589509578,0.7603140045823905,0.898809631937302,9.375e-06,0.8391554793342948
165,0.07576950009717083,0.6772386691237875,6.168614387512207,0.7860763533429165,1.179068874044182,0.7604497345743615,0.8980194387793858,9.375e-06,0.7988015348091722
166,0.07344085825545857,0.6733551505913613,4.743370532989502,0.7910354774488645,1.1848999040321762,0.7580745064973977,0.8976517303155017,9.375e-06,0.7725210590288043
167,0.07403537644472773,0.6725081916937949,5.2264227867126465,0.7860808172251552,1.1750630700691405,0.7620746800787915,0.8982785937781623,9.375e-06,0.7922050394117832
168,0.07246241272946262,0.6633589455435005,4.539730548858643,0.7886515421286184,1.1803602062105183,0.759924729858999,0.8975867474839112,9.375e-06,0.7976762056350708
169,0.0725373120745444,0.6651272351919939,4.397367000579834,0.7869222363286015,1.1856130043384923,0.7577832261025749,0.89790584219399,9.375e-06,0.7617405699566007
170,0.07393010548080511,0.6684542180063251,6.950139999389648,0.7859636740211315,1.1787918729671603,0.7605622774265153,0.8987601275130879,4.6875e-06,0.759449883364141
171,0.07317168707539419,0.6662632155616339,5.357814788818359,0.7842793829659386,1.1801302477433893,0.7600182639565795,0.898539837037965,4.6875e-06,0.8476107167080045
172,0.07450052053845443,0.6750981690990798,5.459931373596191,0.7830698904066297,1.1778730155390007,0.7609354109498532,0.8992108247941266,4.6875e-06,0.7758589815348387
173,0.07426031673902465,0.6711403032854912,6.9663214683532715,0.7875287480229555,1.1789584653707403,0.7604945957174001,0.8982002147821782,4.6875e-06,0.7465981291607022
174,0.07439415602425671,0.6713198539762282,4.251485347747803,0.7855742852223592,1.179855290837859,0.7601300769514896,0.8982082187797717,4.6875e-06,0.7478620382025838
175,0.07370280912329943,0.6708818649174045,3.999680280685425,0.7847524489296155,1.1764456124935454,0.7615144797485185,0.8986053675114964,4.6875e-06,0.7634264817461371
176,0.07213993597057942,0.6622882507743584,3.1359522342681885,0.7839795908817483,1.1758059841156632,0.7617737363373593,0.8992428949468906,4.6875e-06,0.9140218710526824
