epoch,train_loss,train_mae,max_gradient_norm,learning_rate,epoch_seconds
89,0.0871909486133379,0.7342067544133348,7.435585021972656,0.0003,0.7092818021774292
90,0.08826816244495236,0.7415567537808164,5.512859344482422,0.0003,0.7023096662014723
91,0.08725680666617028,0.7339835418338095,5.92672061920166,0.0003,0.7068926896899939
92,0.08344893168865626,0.7259093502572572,6.484241962432861,0.0003,0.7844872605055571
93,0.08413575163242887,0.7186120331250061,8.228745460510254,0.0003,0.7205964401364326
94,0.08364321547948202,0.7182894334691573,6.8169708251953125,0.0003,0.7376325773075223
95,0.08687316500998768,0.7320423338811847,6.542399883270264,0.0003,0.7621850688010454
96,0.08633306364230835,0.7305366888744949,7.518326282501221,0.0003,0.6922524524852633
97,0.08477376887648272,0.7254726388414129,6.207460403442383,0.0003,0.684733247384429
98,0.0852786161406718,0.7231194268634488,5.583662033081055,0.0003,0.6873640669509768
99,0.08395955944964494,0.7224865076761359,6.02276611328125,0.0003,0.740092545747757
100,0.08418656187312784,0.7229978877899418,5.647250652313232,0.0003,0.7547918651252985
101,0.08260600435487464,0.7180203231782859,7.306103706359863,0.0003,0.7002695947885513
102,0.08138759093745171,0.7099844066068092,6.152142524719238,0.0003,0.7130802609026432
103,0.08278623628258033,0.7145726461297061,7.014856338500977,0.0003,0.728209731169045
104,0.08338805462747495,0.717670493224448,6.202864170074463,0.0003,0.8719901368021965
105,0.08077962815612275,0.7087364841716769,9.193572044372559,0.0003,0.7207017699256539
106,0.08049817712383861,0.6977598540246972,5.428925514221191,0.0003,0.7289278907701373
107,0.08201485425886991,0.7120712323269399,5.518110275268555,0.0003,0.7761430740356445
108,0.07999787105850376,0.7060200174674438,5.83510684967041,0.0003,0.7610139884054661
109,0.07862884392571136,0.70120200561447,6.841373443603516,0.0003,0.6712549375370145
110,0.07994306255540179,0.7012184412985499,6.334650039672852,0.0003,0.7218779437243938
111,0.07669392330157958,0.6917429843393802,5.4726033210754395,0.0003,0.8139516869559884
112,0.08188549314410372,0.7122721290468945,7.4161553382873535,0.0003,0.7263463502749801
113,0.07735420704335814,0.6912469146097908,8.035862922668457,0.0003,0.7295920299366117
114,0.07684740945930099,0.6929510542953768,10.53687858581543,0.0003,0.7660019947215915
115,0.07848893118766821,0.694452678224185,6.282533645629883,0.0003,0.7522655911743641
116,0.07725772356512998,0.6914160459132663,6.242262840270996,0.0003,0.7743038525804877
117,0.0760994442493078,0.6822808979299566,7.041633605957031,0.0003,0.7335915956646204
118,0.07567072955421456,0.6822545194297414,5.509759426116943,0.0003,0.7642516130581498
119,0.075108191202078,0.682237103198869,5.892617225646973,0.0003,0.6870500557124615
120,0.07644235703000145,0.6862097585507311,5.98006534576416,0.0003,0.7282995218411088
121,0.07459472263501297,0.677669900883416,7.5342116355896,0.0003,0.7670410983264446
122,0.07676870373072442,0.6867424665724552,4.953700065612793,0.0003,0.7498901514336467
123,0.0744708912879807,0.6714489587486425,5.06146764755249,0.0003,0.7074117101728916
124,0.07188577919582613,0.6672559619920285,4.886470317840576,0.0003,0.7538241092115641
125,0.07747601733012877,0.7030581250366899,6.010359287261963,0.0003,0.7229501567780972
126,0.07428221460910013,0.6755367682737041,15.720952987670898,0.0003,0.7079741107299924
127,0.07503608292856288,0.6779295761882326,6.786128520965576,0.0003,0.7296462310478091
128,0.07232712078944512,0.6669586649818874,7.272917747497559,0.0003,0.7397239999845624
129,0.07527541466425865,0.681565030455664,5.9278717041015625,0.0003,0.7122543584555387
130,0.07107582596797232,0.6621636220493687,6.607848167419434,0.0003,0.7679060334339738
131,0.07218782235737062,0.6679144021489879,8.40880298614502,0.0003,0.7463096817955375
132,0.06997258406862589,0.6544317122467175,4.302277088165283,0.0003,0.7222941350191832
133,0.07327310301237504,0.6725866531534499,6.586501121520996,0.0003,0.7177381347864866
134,0.07106813052593355,0.6620346833708589,8.057251930236816,0.0003,0.7939470931887627
135,0.07082273670674565,0.6567069973882915,6.185168743133545,0.0003,0.695800855755806
136,0.07106940547889594,0.6633625959708083,6.71867036819458,0.0003,0.7888636142015457
137,0.069810561566108,0.6549607202270737,5.188250541687012,0.0003,0.7829988207668066
138,0.07350681709847602,0.6708037334005013,10.201900482177734,0.0003,0.7720788503065705
139,0.06941505863973328,0.6509005164980665,5.785727500915527,0.0003,1.0210957936942577
140,0.06797432252669529,0.6496292706646618,4.7510576248168945,0.0003,0.7307981941848993
141,0.07128998714037887,0.6625054609648645,6.6994309425354,0.0003,0.690278697758913
142,0.06761859049443238,0.6450937207818553,4.833671569824219,0.0003,0.7043439447879791
143,0.06729678053201253,0.6397618142679176,5.153048992156982,0.0003,0.684559584595263
144,0.07054639644664232,0.6567490082647028,8.091533660888672,0.0003,0.7037968169897795
145,0.0681848403050068,0.6473029822801603,5.225650787353516,0.0003,0.7334412522614002
146,0.0670858432146334,0.6429302939341527,5.062322616577148,0.0003,0.7469386169686913
147,0.0659198560301184,0.6354758088858933,5.397238731384277,0.0003,0.7137887477874756
148,0.06625274705584526,0.6378060189798316,6.780928611755371,0.0003,0.7362999506294727
149,0.07035276368027116,0.6600196460969909,6.859986305236816,0.0003,0.6972375400364399
150,0.06384577508001082,0.6293071199821992,6.312535285949707,0.0003,0.7344396049156785
151,0.0667125645780011,0.6411874929964356,7.8799147605896,0.0003,0.7034300100058317
152,0.0638523687687268,0.6295229991227295,4.780111789703369,0.0003,0.7631956115365028
153,0.0663480625275007,0.6424429265872045,6.567920684814453,0.0003,0.7075495319440961
154,0.06856989902616219,0.6472259320836554,7.85890007019043,0.0003,0.708360037766397
155,0.06278127880863794,0.6213965495377686,5.293607711791992,0.0003,0.7309720516204834
156,0.06499333144885791,0.6320937052173172,6.426673889160156,0.0003,0.7098149908706546
157,0.06390820182929878,0.6274285334979436,4.600311279296875,0.0003,0.7202158374711871
158,0.06268736044540954,0.6246071420763908,4.938522815704346,0.0003,0.6857852945104241
159,0.06495689900268893,0.6358880524942856,5.2598795890808105,0.0003,0.7530265087261796
