epoch,train_loss,train_mae,max_gradient_norm,learning_rate,epoch_seconds
1,2.0675539746572618,5.93885272939129,280.4164123535156,0.0003,1.0761672984808683
2,0.3635498852116209,1.7128078549073946,41.38361358642578,0.0003,0.7336576106026769
3,0.2651506982225885,1.412735596849684,20.299156188964844,0.0003,0.7650653114542365
4,0.23988970026943038,1.3189563294985776,13.531943321228027,0.0003,0.9612053614109755
5,0.22118455075105428,1.2622099931940258,12.953039169311523,0.0003,0.866145777516067
6,0.20380384055390235,1.1968426335955233,13.487171173095703,0.0003,0.7184245111420751
7,0.19643871274939462,1.165841966699494,16.004566192626953,0.0003,0.7497149193659425
8,0.1859772710312734,1.1300504690419904,17.874433517456055,0.0003,0.775790455751121
9,0.17929490625149172,1.1057510466745815,12.200959205627441,0.0003,0.7501340769231319
10,0.17148877850120786,1.074010074355114,15.348467826843262,0.0003,0.7393218521028757
11,0.1615099358704214,1.037474475686223,12.133638381958008,0.0003,0.7687687771394849
12,0.16275290105965412,1.0418121920724772,8.798449516296387,0.0003,0.7240758305415511
13,0.15896825433598508,1.0212381199291518,10.2983980178833,0.0003,0.7133344411849976
14,0.15444463332071107,1.0071986227686434,8.153186798095703,0.0003,0.7141566686332226
15,0.1516987415425988,0.9966571571383539,8.21546459197998,0.0003,0.6938729863613844
16,0.1458894373796549,0.9737618462473583,7.320729732513428,0.0003,0.7545637311413884
17,0.1460944482962191,0.9789026068088481,8.979124069213867,0.0003,0.7150523420423269
18,0.14686109492684724,0.9759629370797479,8.758916854858398,0.0003,0.784342247992754
19,0.13965813930081664,0.9496752467242046,6.847232341766357,0.0003,0.7313115252181888
20,0.13797860827924463,0.9411619565004696,8.913853645324707,0.0003,0.7060245694592595
21,0.13815381962038534,0.9414051669794989,9.874341011047363,0.0003,0.7191063025966287
22,0.140275608631097,0.9499062912570139,7.342102527618408,0.0003,0.7212072527036071
23,0.13251930809648022,0.9200557663355609,8.046442031860352,0.0003,0.7885965229943395
24,0.13155647701931955,0.9105114601818411,8.994627952575684,0.0003,0.7335691815242171
25,0.12745368255718692,0.8939031649919772,6.580799102783203,0.0003,0.8062033103778958
26,0.13330829002257055,0.9233359067531101,9.12583065032959,0.0003,0.836279776878655
27,0.12518820380074722,0.8874045671189511,6.8811469078063965,0.0003,0.7211220199242234
28,0.13076424418984164,0.9147241892184625,7.204375743865967,0.0003,0.8083455357700586
29,0.12427022588872581,0.8858059753532624,7.347600936889648,0.0003,0.7207812387496233
30,0.12725233051018486,0.8981568816011222,8.744122505187988,0.0003,0.7697021197527647
31,0.12001423710349507,0.864070079232576,7.5276665687561035,0.0003,0.721992495469749
32,0.12427811987637429,0.8821724879122109,8.658224105834961,0.0003,0.7268571238964796
33,0.1257940985780249,0.8896946605474559,6.458770751953125,0.0003,0.7880201209336519
34,0.1254534711204026,0.8958543150441379,8.754149436950684,0.0003,0.6931449249386787
35,0.12125536687835425,0.8709441871141447,6.263950347900391,0.0003,0.7161849541589618
36,0.1172862673643685,0.8529882394005973,5.633214473724365,0.0003,0.7148979185149074
37,0.11723249055813757,0.8581271645122569,7.639278888702393,0.0003,0.7447648141533136
38,0.11770554376753256,0.8599758656978905,7.247076034545898,0.0003,0.7342442385852337
39,0.11627519386928381,0.853774846697421,5.810799598693848,0.0003,0.7092478247359395
40,0.11473905233364219,0.8449606974869873,8.16958999633789,0.0003,0.7525110868737102
41,0.11434896045930698,0.8480045086903055,8.634838104248047,0.0003,0.7468527453020215
42,0.11180313693297678,0.8362002822407798,6.4857916831970215,0.0003,0.7335468260571361
43,0.11083082423575162,0.8290261399395106,7.044267654418945,0.0003,0.6887025693431497
44,0.11247326587522187,0.8368353254285991,6.127006530761719,0.0003,0.7151241777464747
45,0.10918755562102414,0.8208187315862628,5.577752590179443,0.0003,0.7688466841354966
46,0.11481451969185544,0.8533237655534547,7.971025466918945,0.0003,0.757758904248476
47,0.11180745842647911,0.8385478655696288,7.234391689300537,0.0003,0.8100732238963246
48,0.10942726477691361,0.823242708228869,9.700493812561035,0.0003,0.71187365334481
49,0.11056803615300746,0.8309830920578318,7.572765350341797,0.0003,0.6995985992252827
50,0.10732443551477523,0.8143805048207454,7.702142238616943,0.0003,0.7270379606634378
51,0.1055406754380401,0.8091162469585612,6.514083385467529,0.0003,0.698167004622519
52,0.10519771413479885,0.8027061123211979,7.565491199493408,0.0003,0.741560778580606
53,0.10928729679073926,0.8315172466547995,6.377292156219482,0.0003,0.7143257781863213
54,0.10599032116630484,0.8124241675446761,8.934952735900879,0.0003,0.7387048564851284
55,0.10635864984806284,0.8144526267245775,6.281789302825928,0.0003,0.763699347153306
56,0.10536157480518596,0.8070017423492413,8.509390830993652,0.0003,0.7008379958570004
57,0.10446547300239317,0.7989020723212713,8.742399215698242,0.0003,0.6864194553345442
58,0.1032288429844581,0.7965058414504613,6.9348978996276855,0.0003,0.7314776759594679
59,0.10781742817323955,0.82448113954433,8.51761245727539,0.0003,0.7263228176161647
60,0.10410664302338342,0.8004466057420897,12.415852546691895,0.0003,0.802861750125885
61,0.10280855770829923,0.7956986902054206,6.9133172035217285,0.0003,0.8047324270009995
62,0.10267281685777956,0.7944620131251957,6.587335109710693,0.0003,0.7478662617504597
