epoch,train_loss,train_mae,max_gradient_norm,learning_rate,epoch_seconds
1,1.194542544005286,3.8012901836435873,263.6805114746094,0.0003,0.8490790901705623
2,0.2985802724089709,1.5242806402981544,23.103342056274414,0.0003,1.0881760464981198
3,0.2539300977250674,1.3795109834235089,15.925915718078613,0.0003,0.7783940173685551
4,0.23032670004261832,1.2928228088073157,16.07366180419922,0.0003,0.7161772828549147
5,0.2236453828433938,1.2713151323847571,19.19361114501953,0.0003,0.7497157510370016
6,0.2148195764088377,1.2391442611207049,14.542116165161133,0.0003,0.7490951269865036
7,0.20354658575750695,1.197699326220795,12.658252716064453,0.0003,0.7262359578162432
8,0.18488508696920364,1.1295587548033177,20.832368850708008,0.0003,0.715282941237092
9,0.18001031487452365,1.1080783325653936,9.133666038513184,0.0003,0.7400098536163568
10,0.16720142679507088,1.061300682110867,13.92241096496582,0.0003,0.7120651081204414
11,0.17169221530836973,1.0786550088307973,9.514063835144043,0.0003,0.6967384731397033
12,0.16547471871955288,1.0542676740537678,9.318124771118164,0.0003,0.7186069022864103
13,0.16293928312859687,1.046152954006016,15.385239601135254,0.0003,0.768233647570014
14,0.15677570034991822,1.022467340076425,12.528488159179688,0.0003,0.7108185514807701
15,0.1498943282194487,0.997662503046025,8.507344245910645,0.0003,0.7620298424735665
16,0.14987588313570901,0.9947325413273361,9.802813529968262,0.0003,0.7166850157082081
17,0.1450753770997245,0.9701639398755173,8.044578552246094,0.0003,0.6906017940491438
18,0.1425927094485361,0.9635636407879643,7.796016693115234,0.0003,0.7108940239995718
19,0.14254535294430062,0.9660292088574891,7.06147575378418,0.0003,0.7436846373602748
20,0.1379206789999211,0.9492083650420589,8.21320915222168,0.0003,0.783381000161171
21,0.1360290317197255,0.9467734272956251,8.328519821166992,0.0003,0.6902685994282365
22,0.13412381735867684,0.9344208757356323,5.724910259246826,0.0003,0.7539046965539455
23,0.13093224878264878,0.9177444558331723,6.565185070037842,0.0003,0.7953006271272898
24,0.13623860867119014,0.9395082286244717,9.632328033447266,0.0003,0.7486219322308898
25,0.13058584219937633,0.9228385934847627,7.007915019989014,0.0003,0.7411644905805588
26,0.127332499019601,0.909730990319679,8.325523376464844,0.0003,0.7057562712579966
27,0.13247447642372337,0.9338420201482516,8.656272888183594,0.0003,0.7627914557233453
28,0.1282316908846815,0.9080903136289784,6.218930244445801,0.0003,0.7601289432495832
29,0.12653114676998045,0.8982092525933635,9.998961448669434,0.0003,0.77504947129637
30,0.1295427027882153,0.9130731762985774,7.469476222991943,0.0003,0.8398885419592261
31,0.12222581195435676,0.8812080703381829,7.6961517333984375,0.0003,0.7841232540085912
32,0.12065177451429623,0.8806497930957887,6.369480609893799,0.0003,0.747557663358748
33,0.12179520417357058,0.8869929791989741,7.05264949798584,0.0003,0.7669731369242072
34,0.12053452025242872,0.8741502507448047,5.904027938842773,0.0003,0.7766325902193785
35,0.12105693705170022,0.876967008873755,10.273019790649414,0.0003,0.8137779859825969
36,0.12122164474906366,0.880496352451924,10.914969444274902,0.0003,0.7788119427859783
37,0.12132659642096975,0.875782266615627,8.471016883850098,0.0003,0.8718031151220202
38,0.11773681797940953,0.8657148840133294,6.216620922088623,0.0003,0.7313678320497274
39,0.11793305210456598,0.8638730521491713,7.432623386383057,0.0003,0.7878212789073586
40,0.1160965733346748,0.8601197449953465,15.129150390625,0.0003,0.859859149903059
41,0.11423478470176328,0.853553056328761,5.64203405380249,0.0003,0.7787418393418193
42,0.11558521456022747,0.8573812677028706,6.869181156158447,0.0003,0.7560736937448382
43,0.1143153151806325,0.852980713196374,6.827369213104248,0.0003,0.7296661240980029
44,0.11652631927409915,0.8571693511179409,5.902871131896973,0.0003,0.7790350457653403
45,0.11092923348705397,0.8343818760097362,7.417412757873535,0.0003,0.7630077106878161
46,0.1131754381177421,0.842812034497055,4.793952465057373,0.0003,0.7746596271172166
47,0.11050510466490676,0.8337900920144155,9.440763473510742,0.0003,0.8097713980823755
48,0.10924786004840245,0.8311004070169715,6.211075782775879,0.0003,0.7551031019538641
49,0.11155808943095771,0.8389611890932583,6.741509437561035,0.0003,0.7151767453178763
50,0.10744907482478794,0.8215863585546753,7.553112506866455,0.0003,0.7443340215831995
51,0.11033682669410873,0.8334337042209575,7.826026916503906,0.0003,0.709155305288732
52,0.11085364627479835,0.837596996023122,7.549481391906738,0.0003,0.7455045599490404
53,0.10819752488422932,0.8252953459489473,9.071959495544434,0.0003,0.7699295151978731
54,0.1037774503417663,0.8025820006559846,5.8647918701171875,0.0003,0.7332892436534166
55,0.10897925698857944,0.8272202259462628,12.853344917297363,0.0003,0.7423098245635629
56,0.10810344635917757,0.8191102536081447,10.730875015258789,0.0003,0.7890045568346977
57,0.10391007936889109,0.8087098314527728,6.567655563354492,0.0003,0.8098799800500274
58,0.10521411639343745,0.8135175653599768,7.59626579284668,0.0003,0.7428740384057164
59,0.10585208813249879,0.8131480728751358,9.117046356201172,0.0003,0.7443718677386642
