candidate_id,split_type,representation,max_depth,learning_rate,min_child_weight,subsample,colsample_bytree,reg_lambda,best_iteration,selected_rounds,train_seconds,valid_n_samples,valid_mae,valid_rmse,valid_r2,valid_spearman,valid_prediction_seconds,valid_milliseconds_per_sample
4,random,combined,8,0.03,1,0.8,0.8,1.0,1559,1560,8.236555414274335,999,0.6855089353461348,0.9921549993986786,0.8303798834683238,0.9080286784919014,0.04567423090338707,0.04571995085424131
3,random,combined,6,0.05,1,0.8,0.8,1.0,1290,1291,3.9016466345638037,999,0.7061930145321133,1.0104596701889252,0.82406336714676,0.9019771869037702,0.03489196114242077,0.03492688803045122
6,random,combined,6,0.03,5,1.0,0.8,10.0,1975,1976,4.790899135172367,999,0.7159353688835177,1.0134724583394812,0.8230126571937687,0.9016424874074055,0.04811434540897608,0.04816250791689297
5,random,combined,4,0.05,5,0.8,0.8,10.0,1752,1753,2.6765856882557273,999,0.7298432199997144,1.0260262627296644,0.818600844136883,0.8991458359444926,0.04151371121406555,0.041555266480546096
2,random,combined,4,0.05,1,0.8,0.8,1.0,1378,1379,2.2089380752295256,999,0.7455384770654854,1.0506649528648397,0.8097841078986997,0.8930037487324712,0.03380271606147289,0.03383655261408698
1,random,combined,3,0.1,1,0.8,1.0,1.0,1076,1077,1.4089646330103278,999,0.7575531564897636,1.0621723884430088,0.805594600872676,0.8913749051319594,0.027883341535925865,0.02791125278871458
