candidate_id,split_type,representation,n_estimators,max_depth,min_samples_leaf,max_features,train_seconds,valid_n_samples,valid_mae,valid_rmse,valid_r2,valid_spearman,valid_prediction_seconds,valid_milliseconds_per_sample
4,random,descriptors,300,20.0,1,sqrt,0.34382861107587814,999,0.7800583871532952,1.111012936129254,0.7873053635239832,0.8825756496954804,0.043484351597726345,0.043527879477203546
5,random,descriptors,300,20.0,2,0.5,0.4107465920969844,999,0.7887600847708178,1.1192494388760073,0.784140047236745,0.8798940754429069,0.04325002059340477,0.04329331390731208
2,random,descriptors,300,,2,0.5,0.39545304980129004,999,0.7896240847331366,1.1198081592120266,0.7839244823344792,0.8806640360411775,0.033920069225132465,0.033954023248380844
1,random,descriptors,300,,1,1.0,0.7368460698053241,999,0.7984801900320689,1.1352047985841012,0.7779418366026696,0.877421676367169,0.043446714989840984,0.04349020519503602
3,random,descriptors,300,,4,0.5,0.36203071009367704,999,0.8058991731001907,1.1425792484706512,0.7750474237188386,0.8735718613397283,0.033386049792170525,0.03341946926143196
6,random,descriptors,300,12.0,2,0.5,0.3704742444679141,999,0.8142055558403584,1.138419172116655,0.77668252475343,0.8751188356839548,0.033155486918985844,0.03318867559458043
