candidate_id,split_type,representation,n_estimators,max_depth,min_samples_leaf,max_features,train_seconds,valid_n_samples,valid_mae,valid_rmse,valid_r2,valid_spearman,valid_prediction_seconds,valid_milliseconds_per_sample
5,scaffold,descriptors,300,20.0,2,0.5,0.3138954536989331,2940,1.0949356313460108,1.665028875028821,0.522236768378493,0.730914936284618,0.04327169246971607,0.014718262744801385
2,scaffold,descriptors,300,,2,0.5,0.35915105510503054,2940,1.0959446135944408,1.6653283026886392,0.5220649174375129,0.7309175576130695,0.043334972113370895,0.014739786433119352
6,scaffold,descriptors,300,12.0,2,0.5,0.28777577076107264,2940,1.0965827790833904,1.661739007346715,0.5241228918334578,0.7304407555887272,0.04282573238015175,0.014566575639507397
3,scaffold,descriptors,300,,4,0.5,0.2888014940544963,2940,1.0984922669453918,1.6689592706240894,0.5199785314739486,0.7288834321974854,0.043540299870073795,0.01480962580614755
4,scaffold,descriptors,300,20.0,1,sqrt,0.2985113840550184,2940,1.1030623249312395,1.6464980062109251,0.5328120818894528,0.7324583819532501,0.04368025250732899,0.014857228743989452
1,scaffold,descriptors,300,,1,1.0,0.6218862738460302,2940,1.1227797282913516,1.7396279177177056,0.4784668458098076,0.7068272078630138,0.04351276624947786,0.014800260629074103
