candidate_id,split_type,representation,n_estimators,max_depth,min_samples_leaf,max_features,train_seconds,valid_n_samples,valid_mae,valid_rmse,valid_r2,valid_spearman,valid_prediction_seconds,valid_milliseconds_per_sample
2,random,combined,300,,2,0.5,16.642877861857414,999,0.7226945133090548,1.0435794571529777,0.8123410206645617,0.8973282725240278,0.04444962181150913,0.044494115927436566
1,random,combined,300,,1,1.0,27.979865201748908,999,0.7250256801537373,1.0524926682499687,0.8091217408841355,0.8960146540317505,0.044569844380021095,0.044614458838859956
5,random,combined,300,20.0,2,0.5,15.60875890031457,999,0.7293722142633026,1.0481337998331817,0.8106995007310942,0.8965560612795024,0.044037073850631714,0.04408115500563735
3,random,combined,300,,4,0.5,15.104071128182113,999,0.7496560426023772,1.0783525955243554,0.7996266851176158,0.8907281727705308,0.03419170714914799,0.034225933082230216
6,random,combined,300,12.0,2,0.5,15.481317412108183,999,0.7784038415339184,1.0912552101423552,0.7948030186882937,0.8861570509563522,0.03383244760334492,0.03386631391726218
4,random,combined,300,20.0,1,sqrt,2.057742594741285,999,1.0032429182015583,1.325535866504905,0.6972380638474724,0.8499463279303642,0.033677405677735806,0.03371111679453034
