candidate_id,split_type,representation,max_depth,learning_rate,min_child_weight,subsample,colsample_bytree,reg_lambda,best_iteration,selected_rounds,train_seconds,valid_n_samples,valid_mae,valid_rmse,valid_r2,valid_spearman,valid_prediction_seconds,valid_milliseconds_per_sample
5,scaffold,ecfp,4,0.05,5,0.8,0.8,10.0,784,785,1.1485682474449277,2940,1.4381512504381835,1.9796184469185178,0.3246449231933646,0.6162765133487759,0.046975656412541866,0.01597811442603465
3,scaffold,ecfp,6,0.05,1,0.8,0.8,1.0,1008,1009,2.821430957876146,2940,1.4636043715912004,2.0288516361262596,0.2906349882981615,0.5964382964561604,0.05401923693716526,0.018373890114682063
6,scaffold,ecfp,6,0.03,5,1.0,0.8,10.0,1698,1699,3.7146124374121428,2940,1.468112985765107,1.975241869206275,0.3276277976704105,0.6071919235409802,0.06781890150159597,0.02306765357197142
2,scaffold,ecfp,4,0.05,1,0.8,0.8,1.0,1221,1222,1.8681248687207699,2940,1.472700566766177,2.0454293891900694,0.27899517987778244,0.5943020052596762,0.05530370865017176,0.018810785255160462
1,scaffold,ecfp,3,0.1,1,0.8,1.0,1.0,398,399,0.5402310257777572,2940,1.4925771813618327,2.042809701027805,0.280840854194218,0.5781909123332002,0.038252050057053566,0.013010901379950193
4,scaffold,ecfp,8,0.03,1,0.8,0.8,1.0,882,883,4.421138031408191,2940,1.5250741263009293,2.0781365693879166,0.25575255173039757,0.5741627823956963,0.05262212548404932,0.017898682137431742
