candidate_id,split_type,representation,max_depth,learning_rate,min_child_weight,subsample,colsample_bytree,reg_lambda,best_iteration,selected_rounds,train_seconds,valid_n_samples,valid_mae,valid_rmse,valid_r2,valid_spearman,valid_prediction_seconds,valid_milliseconds_per_sample
5,scaffold,descriptors,4,0.05,5,0.8,0.8,10.0,323,324,0.31013632845133543,2940,1.0852964680829185,1.6632131519639461,0.5232782070385119,0.7332015577204769,0.006332515738904476,0.00215391691799472
1,scaffold,descriptors,3,0.1,1,0.8,1.0,1.0,160,161,0.14723113365471363,2940,1.0870424312720357,1.6860620018764187,0.5100900424853196,0.7215398861721782,0.003424791619181633,0.0011648951085651814
2,scaffold,descriptors,4,0.05,1,0.8,0.8,1.0,186,187,0.20764768309891224,2940,1.0958538796008663,1.6760021528739315,0.5159186745768455,0.7274632929185888,0.003932553343474865,0.0013376031780526752
6,scaffold,descriptors,6,0.03,5,1.0,0.8,10.0,531,532,0.6588343055918813,2940,1.0972374035847345,1.6735615098534755,0.5173275146084028,0.724623520990328,0.010446944274008274,0.003553382406125263
3,scaffold,descriptors,6,0.05,1,0.8,0.8,1.0,166,167,0.2819436276331544,2940,1.1005637879917782,1.679925058688998,0.5136499091333879,0.7248365167434422,0.004063265398144722,0.0013820630605934428
4,scaffold,descriptors,8,0.03,1,0.8,0.8,1.0,450,451,0.9739908380433917,2940,1.100844108032381,1.6805302088152108,0.5132994556092265,0.7219407738790523,0.010187031701207161,0.003464976769118082
