split_type,model,representation,alpha,train_seconds,valid_n_samples,valid_mae,valid_rmse,valid_r2,valid_spearman,valid_prediction_seconds,valid_milliseconds_per_sample
scaffold,ridge,descriptors,1000.0,0.002476383000612259,2940,1.5028848982036358,1.9908475564357468,0.31696147824328413,0.6792985347870282,0.00034697074443101883,0.00011801726001055063
scaffold,ridge,descriptors,100.0,0.002688247710466385,2940,1.5652915056009673,2.1494434331137553,0.2038017379391439,0.6435294229832733,0.00034674908965826035,0.0001179418672307008
scaffold,ridge,descriptors,10.0,0.0027699964120984077,2940,1.5854900796600335,2.188497128925561,0.17460630491782514,0.6375922553774658,0.0004359642043709755,0.00014828714434386923
scaffold,ridge,descriptors,1.0,0.0026941727846860886,2940,1.5875793491813692,2.192461550283085,0.17161322613163987,0.6374163278858577,0.00035740435123443604,0.00012156610586205307
scaffold,ridge,descriptors,0.1,0.0027629584074020386,2940,1.5877828302343777,2.192853459721558,0.1713170461492064,0.6374072669893461,0.00037269294261932373,0.00012676630701337541
scaffold,ridge,descriptors,0.01,0.002960522659122944,2940,1.5878030881906946,2.1928926158548294,0.17128745154977065,0.6374138855481537,0.0003762580454349518,0.00012797892701869109
scaffold,ridge,descriptors,10000.0,0.002166556194424629,2940,1.799571217272825,2.137854025231844,0.21236450340873025,0.6889875751979694,0.00034751370549201965,0.0001182019406435441
