candidate_id,split_type,representation,max_depth,learning_rate,min_child_weight,subsample,colsample_bytree,reg_lambda,best_iteration,selected_rounds,train_seconds,valid_n_samples,valid_mae,valid_rmse,valid_r2,valid_spearman,valid_prediction_seconds,valid_milliseconds_per_sample
4,random,ecfp,8,0.03,1,0.8,0.8,1.0,1913,1914,9.08740013744682,999,0.9659548105899938,1.3192753285528924,0.7000912140417108,0.826855838886424,0.052761385217309,0.05281419941672572
3,random,ecfp,6,0.05,1,0.8,0.8,1.0,1405,1406,3.8921903958544135,999,0.9860529157375494,1.3364465265792547,0.6922334046223693,0.8227755176581173,0.03670611325651407,0.0367428561126267
2,random,ecfp,4,0.05,1,0.8,0.8,1.0,1857,1858,2.6634993804618716,999,1.0079455480813417,1.3531240592833034,0.6845042311523597,0.8181829826732382,0.05857812240719795,0.058636759166364315
5,random,ecfp,4,0.05,5,0.8,0.8,10.0,1998,1999,2.6486536199226975,999,1.011487719456752,1.3515879843515606,0.6852201301322386,0.8193361059964138,0.0452293511480093,0.045274625773783085
6,random,ecfp,6,0.03,5,1.0,0.8,10.0,1994,1995,4.494161036796868,999,1.0204134420293651,1.3578534214694145,0.6822949713444411,0.8179260989317603,0.048312943428754807,0.04836130473348829
1,random,ecfp,3,0.1,1,0.8,1.0,1.0,1278,1279,1.4123747954145074,999,1.030822388565138,1.3841848992413306,0.6698536341699366,0.8096403699983509,0.029705683700740337,0.029735419119860197
